Engine Load(%),Engine RPM(rpm),Vehicle speed(km/h),O2 B1S1 sensor voltage(V),O2 B1S2 sensor voltage(V),beahavior
4.7058824,999,13,0.65,0.21,safe
4.7058824,998,8,0.095,0.21,safe
4.7058824,1000,4,0.035,0.21,safe
5.8823529,1003,1,0.61,0.21,safe
9.8039216,1011,6,0.045,0.255,safe
14.901960999999998,1871,10,0.73,0.46,safe
16.862745,2146,13,0.005,0.11,safe
11.764706,1242,13,0.045,0.165,safe
17.647059,1598,17,0.69,0.23,safe
20.0,1930,21,0.055,0.345,safe
20.784314000000002,2249,24,0.155,0.485,safe
14.901960999999998,2201,25,0.8,0.425,safe
15.686275,1605,25,0.015,0.51,safe
17.647059,1766,27,0.715,0.395,safe
18.823529,1904,30,0.185,0.54,safe
17.647059,1999,32,0.735,0.57,safe
14.901960999999998,2077,32,0.255,0.54,safe
15.686275,2139,34,0.055,0.545,safe
13.725489999999999,2180,34,0.76,0.555,safe
8.627450999999999,2165,34,0.105,0.51,safe
4.7058824,2095,33,0.83,0.65,safe
4.7058824,2005,31,0.765,0.665,safe
4.7058824,1892,30,0.02,0.64,safe
6.6666667,1776,28,0.0,0.59,safe
5.8823529,1758,27,0.675,0.645,safe
3.9215686,1697,26,0.765,0.665,safe
3.9215686,1661,26,0.695,0.655,safe
7.8431372999999995,1678,26,0.555,0.65,safe
8.627450999999999,1742,27,0.055,0.64,safe
8.627450999999999,1813,28,0.04,0.665,safe
2.745098,1631,26,0.79,0.675,safe
6.6666667,1615,24,0.75,0.725,safe
17.647059,1670,26,0.02,0.72,safe
20.0,1864,29,0.685,0.715,safe
20.784314000000002,2027,32,0.77,0.735,safe
21.960784,2201,35,0.045,0.715,safe
21.960784,2327,37,0.8,0.715,safe
2.745098,1350,37,0.72,0.765,safe
15.686275,1806,37,0.03,0.755,safe
17.647059,1874,39,0.73,0.745,safe
17.647059,1952,40,0.745,0.755,safe
18.823529,2023,42,0.065,0.745,safe
18.823529,2079,43,0.525,0.745,safe
18.823529,2150,44,0.7,0.745,safe
18.823529,2212,46,0.77,0.755,safe
18.823529,2265,47,0.44,0.755,safe
17.647059,2312,48,0.06,0.745,safe
17.647059,2348,48,0.155,0.74,safe
16.862745,2378,48,0.805,0.775,safe
3.9215686,1388,49,0.8,0.8,safe
12.941175999999999,1768,49,0.025,0.78,safe
11.764706,1794,49,0.685,0.77,safe
12.941175999999999,1823,50,0.76,0.77,safe
11.764706,1842,50,0.075,0.765,safe
11.764706,1860,51,0.41,0.765,safe
6.6666667,1859,51,0.695,0.765,safe
6.6666667,1854,51,0.1,0.765,safe
9.8039216,1847,51,0.765,0.79,safe
10.980392,1859,51,0.815,0.795,safe
11.764706,1862,51,0.43,0.79,safe
3.9215686,1833,50,0.825,0.795,safe
5.8823529,1785,49,0.09,0.78,safe
6.6666667,1751,48,0.855,0.83,safe
10.980392,1741,48,0.21,0.81,safe
10.980392,1739,48,0.805,0.82,safe
9.8039216,1747,48,0.06,0.81,safe
11.764706,1749,48,0.76,0.81,safe
12.941175999999999,1764,48,0.445,0.805,safe
14.901960999999998,1783,49,0.25,0.805,safe
14.901960999999998,1803,49,0.195,0.805,safe
14.901960999999998,1821,50,0.685,0.805,safe
14.901960999999998,1840,50,0.8,0.81,safe
14.901960999999998,1854,51,0.16,0.805,safe
14.901960999999998,1872,51,0.09,0.8,safe
14.901960999999998,1876,52,0.69,0.8,safe
14.901960999999998,1892,52,0.8,0.805,safe
13.725489999999999,1903,52,0.115,0.8,safe
12.941175999999999,1924,53,0.305,0.795,safe
11.764706,1940,53,0.095,0.795,safe
11.764706,1955,53,0.69,0.795,safe
11.764706,1965,54,0.53,0.795,safe
11.764706,1970,54,0.12,0.79,safe
3.9215686,1967,54,0.83,0.795,safe
10.980392,1959,53,0.07,0.795,safe
13.725489999999999,1956,54,0.145,0.79,safe
13.725489999999999,1973,54,0.25,0.79,safe
13.725489999999999,1979,54,0.74,0.785,safe
13.725489999999999,1984,55,0.75,0.785,safe
12.941175999999999,1989,54,0.105,0.785,safe
11.764706,1991,54,0.715,0.775,safe
10.980392,1977,54,0.71,0.775,safe
10.980392,1986,54,0.075,0.775,safe
9.8039216,1952,54,0.06,0.765,safe
3.9215686,1924,53,0.86,0.805,safe
3.9215686,1874,51,0.82,0.81,safe
3.9215686,1823,50,0.635,0.79,safe
4.7058824,1773,48,0.035,0.785,safe
6.6666667,1720,47,0.105,0.78,safe
6.6666667,1712,46,0.71,0.785,safe
7.8431372999999995,1687,46,0.005,0.775,safe
6.6666667,1689,46,0.685,0.775,safe
5.8823529,1687,46,0.055,0.77,safe
2.745098,1669,45,0.81,0.785,safe
2.745098,1582,43,0.84,0.815,safe
2.745098,1528,42,0.825,0.82,safe
1.9607843,1427,39,0.82,0.83,safe
1.9607843,1177,36,0.76,0.825,safe
3.9215686,824,36,0.62,0.82,safe
5.8823529,1660,34,0.0,0.805,safe
10.980392,1636,34,0.015,0.795,safe
5.8823529,1576,32,0.24,0.795,safe
5.8823529,1483,31,0.595,0.795,safe
3.9215686,1046,29,0.365,0.79,safe
9.8039216,1842,29,0.8,0.79,safe
10.980392,1901,30,0.075,0.785,safe
15.686275,1986,31,0.76,0.785,safe
15.686275,2076,33,0.255,0.78,safe
15.686275,2165,34,0.055,0.78,safe
13.725489999999999,2214,35,0.75,0.78,safe
7.8431372999999995,2036,34,0.81,0.775,safe
8.627450999999999,1649,34,0.495,0.775,safe
8.627450999999999,1658,34,0.8,0.78,safe
9.8039216,1684,34,0.085,0.775,safe
11.764706,1687,35,0.08,0.775,safe
11.764706,1706,35,0.59,0.775,safe
11.764706,1722,36,0.76,0.775,safe
9.8039216,1729,36,0.09,0.775,safe
9.8039216,1747,36,0.605,0.775,safe
9.8039216,1752,36,0.81,0.78,safe
9.8039216,1764,36,0.085,0.775,safe
7.8431372999999995,1776,36,0.46,0.775,safe
7.8431372999999995,1796,37,0.78,0.775,safe
7.8431372999999995,1809,37,0.05,0.77,safe
6.6666667,1803,37,0.775,0.775,safe
7.8431372999999995,1811,37,0.05,0.77,safe
7.8431372999999995,1844,38,0.71,0.765,safe
7.8431372999999995,1840,38,0.58,0.77,safe
9.8039216,1845,38,0.14,0.775,safe
11.764706,1857,38,0.76,0.775,safe
10.980392,1874,39,0.715,0.775,safe
9.8039216,1878,39,0.105,0.77,safe
9.8039216,1890,39,0.2,0.77,safe
9.8039216,1882,39,0.775,0.77,safe
9.8039216,1907,39,0.51,0.77,safe
10.980392,1894,39,0.07,0.77,safe
10.980392,1907,39,0.725,0.77,safe
10.980392,1915,39,0.795,0.775,safe
10.980392,1915,40,0.14,0.77,safe
10.980392,1930,40,0.11,0.77,safe
10.980392,1947,40,0.725,0.77,safe
10.980392,1953,40,0.745,0.77,safe
10.980392,1958,41,0.085,0.765,safe
10.980392,1943,40,0.745,0.765,safe
10.980392,1971,41,0.79,0.775,safe
8.627450999999999,1964,40,0.67,0.77,safe
7.8431372999999995,2001,41,0.055,0.765,safe
4.7058824,1963,41,0.815,0.775,safe
5.8823529,1948,41,0.135,0.765,safe
7.8431372999999995,1961,41,0.555,0.765,safe
7.8431372999999995,1953,40,0.18,0.765,safe
8.627450999999999,1972,40,0.71,0.76,safe
7.8431372999999995,1967,40,0.835,0.785,safe
9.8039216,1984,41,0.14,0.77,safe
10.980392,1967,40,0.215,0.77,safe
11.764706,1969,41,0.765,0.77,safe
11.764706,1970,40,0.75,0.77,safe
11.764706,1983,41,0.79,0.775,safe
10.980392,1982,41,0.095,0.765,safe
10.980392,1976,41,0.705,0.765,safe
10.980392,1971,41,0.775,0.765,safe
10.980392,1973,40,0.545,0.765,safe
10.980392,1957,40,0.08,0.76,safe
10.980392,1957,40,0.67,0.765,safe
10.980392,1948,40,0.76,0.765,safe
9.8039216,1949,40,0.06,0.76,safe
10.980392,1936,40,0.655,0.76,safe
9.8039216,1943,40,0.765,0.76,safe
9.8039216,1935,40,0.605,0.765,safe
9.8039216,1922,40,0.055,0.755,safe
8.627450999999999,1941,40,0.705,0.755,safe
7.8431372999999995,1941,40,0.77,0.755,safe
7.8431372999999995,1940,40,0.2,0.755,safe
6.6666667,1910,39,0.78,0.755,safe
5.8823529,1901,39,0.125,0.75,safe
5.8823529,1897,39,0.7,0.755,safe
3.9215686,1851,38,0.77,0.76,safe
2.745098,1805,37,0.0,0.345,safe
3.9215686,1718,35,0.61,0.75,safe
5.8823529,1640,33,0.0,0.75,safe
5.8823529,1551,32,0.67,0.75,safe
5.8823529,1463,30,0.025,0.75,safe
5.8823529,1372,28,0.72,0.75,safe
4.7058824,1272,26,0.76,0.75,safe
3.9215686,970,26,0.72,0.75,safe
5.8823529,1477,24,0.705,0.75,safe
5.8823529,1445,23,0.78,0.75,safe
5.8823529,1353,21,0.06,0.75,safe
4.7058824,1147,18,0.78,0.75,safe
3.9215686,908,15,0.485,0.75,safe
3.9215686,959,12,0.29,0.745,safe
2.745098,891,7,0.72,0.75,safe
3.9215686,766,4,0.77,0.745,safe
3.9215686,888,3,0.02,0.745,safe
3.9215686,854,2,0.265,0.75,safe
4.7058824,925,1,0.03,0.745,safe
9.8039216,1079,4,0.0,0.74,safe
8.627450999999999,1415,8,0.525,0.745,safe
12.941175999999999,2069,11,0.645,0.745,safe
3.9215686,1314,13,0.785,0.75,safe
10.980392,1258,13,0.0,0.735,safe
13.725489999999999,1499,16,0.505,0.745,safe
13.725489999999999,1672,18,0.1,0.74,safe
13.725489999999999,1901,20,0.69,0.745,safe
13.725489999999999,2015,21,0.765,0.745,safe
11.764706,2068,22,0.695,0.745,safe
10.980392,2089,22,0.7,0.745,safe
5.8823529,2007,21,0.825,0.74,safe
3.9215686,1801,19,0.79,0.74,safe
7.8431372999999995,1552,16,0.21,0.745,safe
5.8823529,1173,12,0.01,0.745,safe
5.8823529,1097,7,0.0,0.745,safe
5.8823529,1066,6,0.645,0.745,safe
7.8431372999999995,1318,7,0.065,0.745,safe
11.764706,1734,10,0.685,0.745,safe
14.901960999999998,2172,12,0.42,0.74,safe
4.7058824,1434,12,0.83,0.755,safe
10.980392,1221,13,0.005,0.73,safe
11.764706,1442,15,0.045,0.74,safe
11.764706,1641,17,0.745,0.74,safe
10.980392,1754,18,0.28,0.735,safe
10.980392,1825,19,0.755,0.74,safe
11.764706,1898,20,0.775,0.74,safe
7.8431372999999995,1897,20,0.03,0.74,safe
7.8431372999999995,1883,20,0.74,0.735,safe
4.7058824,1719,18,0.705,0.745,safe
6.6666667,1399,15,0.045,0.74,safe
4.7058824,1063,10,0.045,0.74,safe
4.7058824,1017,8,0.665,0.74,safe
4.7058824,897,8,0.83,0.755,safe
7.8431372999999995,944,11,0.03,0.74,safe
7.8431372999999995,1230,13,0.455,0.745,safe
8.627450999999999,1380,14,0.735,0.745,safe
9.8039216,1481,16,0.04,0.745,safe
10.980392,1605,17,0.755,0.75,safe
10.980392,1660,18,0.21,0.745,safe
10.980392,1785,18,0.72,0.75,safe
11.764706,1899,20,0.11,0.74,safe
11.764706,1970,21,0.69,0.745,safe
10.980392,1969,21,0.645,0.745,safe
9.8039216,1959,20,0.015,0.74,safe
3.9215686,1831,19,0.81,0.755,safe
3.9215686,1614,17,0.81,0.765,safe
4.7058824,1323,13,0.03,0.745,safe
3.9215686,965,9,0.585,0.745,safe
5.8823529,1024,6,0.0,0.745,safe
6.6666667,1173,6,0.0,0.75,safe
8.627450999999999,1587,9,0.725,0.76,safe
16.862745,1907,11,0.65,0.765,safe
5.8823529,1792,12,0.78,0.765,safe
11.764706,1190,12,0.02,0.765,safe
11.764706,1326,14,0.025,0.755,safe
9.8039216,1489,16,0.775,0.755,safe
6.6666667,1408,14,0.77,0.75,safe
4.7058824,1098,11,0.66,0.745,safe
4.7058824,967,10,0.155,0.745,safe
6.6666667,881,9,0.775,0.755,safe
8.627450999999999,1152,12,0.005,0.75,safe
11.764706,1390,15,0.67,0.755,safe
13.725489999999999,1614,17,0.07,0.755,safe
14.901960999999998,1825,19,0.7,0.755,safe
14.901960999999998,2006,21,0.65,0.755,safe
14.901960999999998,2142,23,0.065,0.755,safe
7.8431372999999995,2080,22,0.61,0.745,safe
6.6666667,1879,20,0.72,0.755,safe
6.6666667,1775,19,0.015,0.745,safe
6.6666667,1711,17,0.49,0.75,safe
6.6666667,1457,15,0.765,0.75,safe
5.8823529,1222,13,0.045,0.745,safe
4.7058824,1030,10,0.16,0.745,safe
4.7058824,902,9,0.64,0.745,safe
4.7058824,921,9,0.46,0.75,safe
11.764706,1197,13,0.005,0.745,safe
11.764706,1509,16,0.665,0.745,safe
12.941175999999999,1690,18,0.615,0.75,safe
13.725489999999999,1860,19,0.09,0.745,safe
13.725489999999999,1971,21,0.725,0.745,safe
13.725489999999999,2099,22,0.7,0.745,safe
13.725489999999999,2177,23,0.215,0.72,safe
4.7058824,1518,22,0.83,0.765,safe
8.627450999999999,1467,22,0.04,0.755,safe
8.627450999999999,1454,23,0.73,0.75,safe
9.8039216,1517,24,0.565,0.75,safe
9.8039216,1557,24,0.665,0.75,safe
9.8039216,1565,24,0.125,0.745,safe
5.8823529,1566,24,0.725,0.745,safe
5.8823529,1532,24,0.75,0.75,safe
5.8823529,1457,23,0.755,0.745,safe
6.6666667,1461,22,0.02,0.745,safe
6.6666667,1408,22,0.63,0.745,safe
4.7058824,1329,20,0.24,0.745,safe
4.7058824,1143,17,0.76,0.745,safe
3.9215686,1008,15,0.085,0.745,safe
3.9215686,925,14,0.795,0.75,safe
5.8823529,924,14,0.02,0.745,safe
4.7058824,996,14,0.0,0.705,safe
5.8823529,1332,14,0.635,0.74,safe
7.8431372999999995,1326,15,0.71,0.745,safe
11.764706,1486,16,0.015,0.74,safe
13.725489999999999,1640,18,0.7,0.745,safe
13.725489999999999,1804,19,0.735,0.745,safe
14.901960999999998,1953,21,0.055,0.745,safe
14.901960999999998,2121,22,0.61,0.745,safe
14.901960999999998,2184,23,0.705,0.745,safe
14.901960999999998,2292,24,0.765,0.745,safe
14.901960999999998,2394,25,0.23,0.725,safe
5.8823529,1560,24,0.825,0.755,safe
10.980392,1525,24,0.01,0.74,safe
10.980392,1613,25,0.67,0.745,safe
10.980392,1647,26,0.14,0.74,safe
10.980392,1658,26,0.715,0.74,safe
9.8039216,1712,27,0.775,0.74,safe
6.6666667,1746,27,0.03,0.735,safe
5.8823529,1689,26,0.785,0.735,safe
3.9215686,1604,25,0.05,0.74,safe
4.7058824,1516,23,0.63,0.74,safe
4.7058824,1459,23,0.77,0.75,safe
3.9215686,1441,22,0.62,0.745,safe
4.7058824,1425,22,0.755,0.755,safe
8.627450999999999,1397,22,0.025,0.75,safe
9.8039216,1454,23,0.605,0.75,safe
9.8039216,1513,23,0.75,0.755,safe
6.6666667,1491,23,0.725,0.745,safe
5.8823529,1421,22,0.515,0.745,safe
4.7058824,1221,19,0.185,0.745,safe
3.9215686,963,15,0.075,0.745,safe
4.7058824,1037,12,0.02,0.745,safe
3.9215686,961,10,0.69,0.75,safe
8.627450999999999,1051,11,0.0,0.74,safe
11.764706,1310,14,0.21,0.745,safe
12.941175999999999,1554,17,0.0,0.74,safe
11.764706,1692,18,0.76,0.745,safe
9.8039216,1764,18,0.635,0.745,safe
8.627450999999999,1780,19,0.78,0.75,safe
8.627450999999999,1748,18,0.07,0.75,safe
6.6666667,1722,18,0.235,0.75,safe
6.6666667,1499,16,0.235,0.75,safe
5.8823529,1214,12,0.045,0.745,safe
4.7058824,922,9,0.46,0.745,safe
4.7058824,974,6,0.435,0.745,safe
4.7058824,936,3,0.75,0.745,safe
4.7058824,804,1,0.815,0.75,safe
12.941175999999999,1563,2,0.865,0.045,unsafe
8.627450999999999,1032,5,0.385,0.58,unsafe
5.8823529,931,5,0.69,0.585,unsafe
5.8823529,1017,4,0.83,0.58,unsafe
8.627450999999999,1273,4,0.125,0.57,unsafe
6.6666667,967,4,0.835,0.59,unsafe
6.6666667,1026,4,0.82,0.585,unsafe
5.8823529,1009,4,0.1,0.57,unsafe
5.8823529,991,5,0.865,0.59,unsafe
6.6666667,988,2,0.105,0.565,unsafe
6.6666667,996,1,0.81,0.585,unsafe
6.6666667,1009,3,0.095,0.345,unsafe
6.6666667,1212,2,0.87,0.615,unsafe
6.6666667,1126,2,0.54,0.595,unsafe
5.8823529,957,5,0.9,0.625,unsafe
12.941175999999999,1604,9,0.075,0.57,unsafe
22.745098000000002,2422,13,0.92,0.63,unsafe
5.8823529,1218,13,0.345,0.61,unsafe
18.823529,1615,17,0.895,0.625,unsafe
20.0,1893,20,0.1,0.595,unsafe
20.0,2166,22,0.93,0.635,unsafe
7.8431372999999995,2067,22,0.935,0.65,unsafe
18.823529,2022,21,0.085,0.595,unsafe
7.8431372999999995,2007,21,0.93,0.61,unsafe
4.7058824,1736,18,0.91,0.635,unsafe
6.6666667,1336,14,0.085,0.61,unsafe
5.8823529,1140,12,0.055,0.575,unsafe
16.862745,1380,15,0.075,0.105,unsafe
22.745098000000002,1811,20,0.835,0.645,unsafe
28.627451,2229,24,0.725,0.63,unsafe
10.980392,1853,25,0.345,0.62,unsafe
20.0,1744,28,0.92,0.645,unsafe
5.8823529,1722,27,0.94,0.67,unsafe
7.8431372999999995,1675,26,0.835,0.62,unsafe
12.941175999999999,1661,26,0.06,0.61,unsafe
20.784314000000002,1782,28,0.385,0.47,unsafe
17.647059,1902,30,0.84,0.62,unsafe
16.862745,1984,31,0.845,0.6,unsafe
14.901960999999998,2014,31,0.085,0.595,unsafe
17.647059,2051,32,0.845,0.6,unsafe
17.647059,2166,33,0.115,0.58,unsafe
16.862745,2226,35,0.885,0.605,unsafe
13.725489999999999,2214,35,0.095,0.595,unsafe
13.725489999999999,2233,35,0.57,0.595,unsafe
13.725489999999999,2234,34,0.595,0.6,unsafe
5.8823529,2148,34,0.9,0.61,unsafe
5.8823529,2030,31,0.92,0.62,unsafe
4.7058824,1877,28,0.755,0.62,unsafe
7.8431372999999995,1593,25,0.08,0.605,unsafe
5.8823529,1196,19,0.06,0.615,unsafe
6.6666667,1120,18,0.47,0.48,unsafe
9.8039216,1550,16,0.805,0.61,unsafe
6.6666667,1488,15,0.355,0.605,unsafe
4.7058824,1307,13,0.785,0.625,unsafe
10.980392,1298,13,0.075,0.245,unsafe
12.941175999999999,1475,16,0.12,0.025,unsafe
11.764706,1638,17,0.915,0.12,unsafe
10.980392,1722,18,0.465,0.42,unsafe
18.823529,1911,20,0.615,0.595,unsafe
23.921569,2256,24,0.11,0.645,unsafe
26.666666999999997,2430,27,0.92,0.655,unsafe
15.686275,1704,26,0.08,0.65,unsafe
12.941175999999999,1777,27,0.885,0.66,unsafe
12.941175999999999,1763,28,0.095,0.66,unsafe
14.901960999999998,1850,29,0.865,0.685,unsafe
20.0,1915,30,0.775,0.675,unsafe
20.0,2050,32,0.87,0.675,unsafe
6.6666667,1990,31,0.9,0.69,unsafe
8.627450999999999,1980,31,0.075,0.69,unsafe
8.627450999999999,1898,29,0.09,0.685,unsafe
4.7058824,1711,26,0.94,0.7,unsafe
5.8823529,1193,19,0.12,0.695,unsafe
6.6666667,1094,9,0.32,0.7,unsafe
5.8823529,1081,8,0.885,0.71,unsafe
9.8039216,1054,12,0.14,0.72,unsafe
14.901960999999998,1519,16,0.115,0.725,unsafe
22.745098000000002,1953,20,0.88,0.73,unsafe
26.666666999999997,2325,25,0.165,0.73,unsafe
10.980392,2015,26,0.955,0.755,unsafe
20.0,1737,26,0.62,0.75,unsafe
15.686275,1808,28,0.9,0.75,unsafe
4.7058824,1710,27,0.935,0.755,unsafe
6.6666667,1556,24,0.09,0.75,unsafe
3.9215686,941,20,0.095,0.745,unsafe
4.7058824,1035,13,0.605,0.75,unsafe
3.9215686,939,8,0.485,0.755,unsafe
8.627450999999999,799,9,0.555,0.77,unsafe
12.941175999999999,1261,14,0.515,0.78,unsafe
22.745098000000002,1752,19,0.11,0.775,unsafe
26.666666999999997,2135,22,0.92,0.78,unsafe
5.8823529,1965,21,0.945,0.785,unsafe
4.7058824,1583,16,0.95,0.81,unsafe
5.8823529,1102,10,0.105,0.83,unsafe
11.764706,991,10,0.115,0.82,unsafe
13.725489999999999,1377,14,0.765,0.81,unsafe
20.784314000000002,1730,19,0.855,0.8,unsafe
26.666666999999997,2151,23,0.11,0.795,unsafe
32.941176,2587,26,0.92,0.795,unsafe
4.7058824,1643,28,0.53,0.81,unsafe
18.823529,1843,29,0.885,0.82,unsafe
12.941175999999999,1875,29,0.9,0.815,unsafe
2.745098,1717,27,0.95,0.825,unsafe
5.8823529,1574,24,0.105,0.845,unsafe
4.7058824,1042,19,0.07,0.84,unsafe
4.7058824,1036,11,0.12,0.84,unsafe
3.9215686,949,9,0.3,0.835,unsafe
5.8823529,909,9,0.86,0.83,unsafe
12.941175999999999,981,11,0.1,0.82,unsafe
20.0,1567,17,0.465,0.815,unsafe
26.666666999999997,2193,23,0.83,0.81,unsafe
25.882353,2572,28,0.935,0.815,unsafe
20.0,1896,29,0.14,0.825,unsafe
7.8431372999999995,1902,29,0.935,0.83,unsafe
6.6666667,1782,28,0.215,0.84,unsafe
6.6666667,1680,26,0.855,0.845,unsafe
5.8823529,1277,20,0.175,0.835,unsafe
4.7058824,908,11,0.91,0.84,unsafe
5.8823529,1046,8,0.13,0.835,unsafe
7.8431372999999995,735,9,0.12,0.83,unsafe
14.901960999999998,1343,14,0.725,0.825,unsafe
22.745098000000002,1861,20,0.445,0.825,unsafe
31.764706,2463,26,0.885,0.825,unsafe
7.8431372999999995,2214,27,0.905,0.85,unsafe
15.686275,1848,29,0.9,0.845,unsafe
4.7058824,1801,27,0.93,0.845,unsafe
5.8823529,1530,23,0.255,0.85,unsafe
5.8823529,1302,20,0.095,0.86,unsafe
14.901960999999998,1288,20,0.09,0.845,unsafe
17.647059,1436,23,0.78,0.835,unsafe
20.784314000000002,1630,26,0.83,0.825,unsafe
23.921569,1817,29,0.165,0.82,unsafe
27.843137,2051,32,0.835,0.83,unsafe
20.0,2167,34,0.84,0.825,unsafe
7.8431372999999995,2115,33,0.88,0.83,unsafe
6.6666667,2034,32,0.12,0.825,unsafe
7.8431372999999995,1974,31,0.87,0.825,unsafe
10.980392,1932,30,0.11,0.82,unsafe
10.980392,1916,30,0.84,0.82,unsafe
16.862745,1951,31,0.825,0.815,unsafe
20.784314000000002,2076,33,0.195,0.815,unsafe
14.901960999999998,2134,33,0.83,0.81,unsafe
5.8823529,2064,32,0.91,0.815,unsafe
4.7058824,1890,29,0.815,0.81,unsafe
7.8431372999999995,1781,28,0.07,0.81,unsafe
11.764706,1693,27,0.055,0.81,unsafe
9.8039216,1700,26,0.84,0.81,unsafe
10.980392,1672,26,0.085,0.81,unsafe
20.0,1785,28,0.81,0.805,unsafe
8.627450999999999,1785,28,0.865,0.805,unsafe
7.8431372999999995,1742,27,0.65,0.805,unsafe
18.823529,1736,27,0.075,0.8,unsafe
20.0,1878,30,0.835,0.8,unsafe
13.725489999999999,1966,31,0.22,0.8,unsafe
4.7058824,1931,30,0.915,0.795,unsafe
4.7058824,1827,28,0.88,0.795,unsafe
6.6666667,1351,28,0.365,0.795,unsafe
9.8039216,1331,26,0.06,0.795,unsafe
20.784314000000002,2526,26,0.86,0.795,unsafe
23.921569,2628,29,0.1,0.785,unsafe
13.725489999999999,2309,29,0.9,0.79,unsafe
20.0,1911,30,0.845,0.785,unsafe
14.901960999999998,2030,31,0.72,0.785,unsafe
14.901960999999998,2016,32,0.09,0.78,unsafe
20.784314000000002,2106,33,0.855,0.78,unsafe
23.921569,2213,35,0.775,0.78,unsafe
22.745098000000002,2341,37,0.26,0.78,unsafe
14.901960999999998,2399,38,0.865,0.78,unsafe
22.745098000000002,2398,38,0.09,0.78,unsafe
8.627450999999999,2389,37,0.79,0.775,unsafe
4.7058824,2208,35,0.71,0.245,unsafe
11.764706,2213,34,0.015,0.72,unsafe
13.725489999999999,2227,35,0.805,0.765,unsafe
6.6666667,2167,34,0.87,0.77,unsafe
18.823529,2174,34,0.075,0.765,unsafe
4.7058824,2108,33,0.87,0.77,unsafe
20.784314000000002,2154,34,0.815,0.77,unsafe
15.686275,2144,34,0.1,0.765,unsafe
22.745098000000002,2265,36,0.825,0.765,unsafe
23.921569,2423,38,0.85,0.765,unsafe
14.901960999999998,2431,38,0.48,0.76,unsafe
16.862745,2455,38,0.585,0.76,unsafe
17.647059,2425,38,0.13,0.755,unsafe
5.8823529,2368,37,0.88,0.755,unsafe
22.745098000000002,2391,38,0.84,0.755,unsafe
18.823529,2483,39,0.875,0.755,unsafe
7.8431372999999995,2421,38,0.16,0.75,unsafe
21.960784,2448,38,0.59,0.75,unsafe
11.764706,2439,38,0.44,0.75,unsafe
20.784314000000002,2466,39,0.845,0.75,unsafe
9.8039216,2444,38,0.665,0.745,unsafe
9.8039216,2388,37,0.115,0.745,unsafe
5.8823529,2280,35,0.89,0.745,unsafe
20.784314000000002,2288,36,0.22,0.74,unsafe
10.980392,2305,36,0.215,0.74,unsafe
10.980392,2288,35,0.1,0.73,unsafe
18.823529,2306,36,0.865,0.735,unsafe
21.960784,2426,38,0.715,0.74,unsafe
7.8431372999999995,2417,37,0.355,0.74,unsafe
17.647059,2367,37,0.18,0.735,unsafe
21.960784,2471,39,0.805,0.735,unsafe
9.8039216,2426,38,0.675,0.735,unsafe
14.901960999999998,2392,38,0.205,0.735,unsafe
15.686275,2431,38,0.135,0.735,unsafe
10.980392,2393,38,0.37,0.73,unsafe
13.725489999999999,2393,37,0.39,0.73,unsafe
11.764706,2365,36,0.83,0.73,unsafe
14.901960999999998,2380,36,0.435,0.73,unsafe
20.784314000000002,2403,38,0.165,0.725,unsafe
20.784314000000002,2491,39,0.53,0.73,unsafe
15.686275,2522,40,0.865,0.725,unsafe
15.686275,2529,40,0.89,0.725,unsafe
4.7058824,2405,38,0.765,0.16,unsafe
18.823529,2382,38,0.43,0.655,unsafe
15.686275,2484,39,0.715,0.725,unsafe
11.764706,2486,39,0.83,0.725,unsafe
5.8823529,2459,39,0.6,0.725,unsafe
15.686275,2486,39,0.065,0.125,unsafe
17.647059,2575,40,0.83,0.625,unsafe
3.9215686,2539,40,0.715,0.7,unsafe
22.745098000000002,2589,41,0.505,0.725,unsafe
29.803921999999996,2771,43,0.885,0.715,unsafe
27.843137,2102,44,0.705,0.725,unsafe
28.627451,2208,46,0.835,0.73,unsafe
29.803921999999996,2326,49,0.83,0.735,unsafe
31.764706,2442,51,0.335,0.725,unsafe
33.72549,2549,54,0.125,0.72,unsafe
35.686275,2670,55,0.26,0.72,unsafe
36.862745000000004,2795,58,0.795,0.735,unsafe
8.627450999999999,2463,58,0.855,0.805,unsafe
29.803921999999996,2168,58,0.465,0.755,unsafe
22.745098000000002,2170,60,0.845,0.76,unsafe
20.0,2215,61,0.29,0.745,unsafe
22.745098000000002,2241,62,0.12,0.74,unsafe
22.745098000000002,2286,63,0.165,0.735,unsafe
23.921569,2306,63,0.795,0.735,unsafe
20.0,2327,64,0.835,0.735,unsafe
16.862745,2330,64,0.265,0.73,unsafe
20.784314000000002,2346,64,0.295,0.73,unsafe
20.0,2355,64,0.23,0.73,unsafe
20.0,2367,65,0.775,0.73,unsafe
23.921569,2393,66,0.84,0.735,unsafe
23.921569,2408,66,0.51,0.73,unsafe
22.745098000000002,2431,67,0.13,0.725,unsafe
14.901960999999998,2428,66,0.12,0.725,unsafe
20.784314000000002,2436,67,0.775,0.725,unsafe
20.0,2430,67,0.85,0.73,unsafe
20.0,2443,67,0.1,0.725,unsafe
18.823529,2446,67,0.825,0.73,unsafe
10.980392,2429,67,0.365,0.725,unsafe
17.647059,2403,66,0.105,0.725,unsafe
23.921569,2439,67,0.76,0.73,unsafe
20.784314000000002,2467,68,0.84,0.725,unsafe
8.627450999999999,2448,68,0.23,0.725,unsafe
